,datum_dolaska,datum_odjave,kanal_prodaje_id,tip_sobe_id,cijena_nocenja,rezervacija_id,gost_id,zemlja_gosta_mapped,total_occupancy
7616,2015-12-15,2015-12-19,2,1,150.7806321192381,1392077,1040415,0,182.0
7617,2015-12-15,2015-12-19,2,1,144.34425965253735,1392078,1075231,0,182.0
7618,2015-10-15,2015-10-19,2,1,83.6285872701926,1392079,1036688,0,235.0
7619,2015-12-15,2015-12-19,2,1,102.25965481443718,1392080,1038086,0,182.0
7620,2015-05-17,2015-05-19,1,1,153.02635332701263,1392081,1103027,0,160.0
7621,2015-11-16,2015-11-19,2,1,152.9239194024609,1392083,1026483,14,192.0
7622,2015-12-17,2015-12-19,2,1,154.9380728523381,1392085,1059827,3,256.0
7623,2015-11-17,2015-11-19,2,1,115.39336519448987,1392086,1058736,3,205.0
7624,2015-10-17,2015-10-19,2,1,120.57859438351788,1392087,1009299,3,280.0
7625,2015-11-15,2015-11-19,2,1,120.6366338948642,1392088,1023331,0,181.0
7626,2015-10-17,2015-10-19,2,1,123.30877499661034,1392089,1072871,3,280.0
7627,2015-10-16,2015-10-19,2,2,114.04682423233125,1392091,1058743,0,306.0
7628,2015-12-14,2015-12-19,2,2,113.1990557969705,1392092,1067393,5,183.0
7629,2015-12-15,2015-12-19,2,1,145.6453989341072,1392094,1054136,3,182.0
7630,2015-10-18,2015-10-19,2,1,98.41224436086893,1392095,1085515,2,301.0
7631,2015-12-17,2015-12-19,2,2,163.60910370995126,1392097,1090033,18,256.0
7632,2015-12-18,2015-12-19,2,1,180.06582751961946,1392098,1000825,5,303.0
7633,2015-11-16,2015-11-19,2,1,165.7515019302443,1392099,1088449,1,192.0
7634,2015-12-17,2015-12-19,2,1,157.65929886766313,1392100,1084689,18,256.0
7635,2015-05-15,2015-05-19,2,1,68.86289029411782,1392101,1031139,0,133.0
7636,2015-05-13,2015-05-20,2,1,114.19171108926182,1392109,1005987,11,145.0
7637,2015-12-18,2015-12-20,2,1,199.71294153509,1392110,1038229,0,303.0
7638,2015-12-18,2015-12-20,1,1,107.16239991125664,1392111,1085152,0,303.0
7639,2015-11-08,2015-11-09,1,1,87.1087591403413,1392112,1096949,0,245.0
7640,2015-11-18,2015-11-20,1,1,94.6811902182046,1392113,1055615,1,294.0
7641,2015-10-19,2015-10-20,2,1,165.1324370511023,1392114,1038077,0,301.0
7642,2015-11-19,2015-11-20,1,1,100.39470036569377,1392115,1043690,0,296.0
7643,2015-11-09,2015-11-10,1,1,92.01942526367128,1392116,1057877,0,253.0
7644,2015-11-23,2015-11-24,1,1,96.33977648153886,1392117,1083989,0,236.0
7645,2015-12-27,2015-12-30,1,1,105.55619743398614,1392118,1074193,0,469.0
7646,2016-01-04,2016-01-05,1,1,94.09227285806554,1392119,1095231,0,512.0
7647,2016-01-11,2016-01-12,1,1,93.79197767862554,1392120,1063018,0,365.0
7648,2016-01-12,2016-01-13,1,1,93.22169481898366,1392121,1032184,0,360.0
7649,2016-01-22,2016-01-23,1,1,100.12190080306613,1392122,1028396,0,426.0
7650,2016-01-26,2016-01-27,1,1,98.73453518392564,1392123,1104172,0,440.0
7651,2016-02-15,2016-02-17,1,1,65.0,1392124,1100295,0,366.0
7652,2016-02-29,2016-03-01,1,1,65.0,1392125,1081498,0,289.0
7653,2016-03-02,2016-03-03,1,1,65.0,1392126,1065643,0,244.0
7654,2016-12-14,2016-12-15,1,1,91.50096895414542,1392127,1032204,0,858.0
7655,2016-12-21,2016-12-22,1,1,101.9445534990396,1392128,1053618,0,1039.0
7656,2016-12-11,2016-12-12,1,1,111.17923651236654,1392129,1030418,0,1090.0
7657,2016-07-04,2016-07-06,1,1,53.916893130172845,1392131,1098620,0,508.0
7658,2017-06-05,2017-06-06,1,1,44.86826900177922,1392132,1102575,0,479.0
7659,2015-10-19,2015-10-20,2,1,171.44276584654517,1392134,1004452,0,301.0
7660,2015-12-17,2015-12-20,2,1,100.26936428418918,1392135,1079012,5,256.0
7661,2015-11-17,2015-11-20,2,1,87.7631201946685,1392136,1105630,5,205.0
7662,2015-10-17,2015-10-20,2,1,80.79317409291139,1392137,1020973,5,280.0
7663,2015-11-19,2015-11-20,0,2,212.81694969908955,1392138,1040741,0,296.0
7664,2015-10-17,2015-10-20,2,1,84.46520462185133,1392139,1076026,29,280.0
7665,2015-05-17,2015-05-20,2,1,146.1096562767856,1392140,1048952,12,160.0
7666,2015-10-17,2015-10-20,2,1,76.48492884144984,1392141,1058187,5,280.0
7667,2015-10-19,2015-10-20,2,2,200.9984129511352,1392144,1051126,0,301.0
7668,2015-10-17,2015-10-20,2,1,65.48414986076554,1392145,1024720,5,280.0
7669,2015-11-17,2015-11-20,2,1,103.8923968573517,1392148,1089633,5,205.0
7670,2015-10-17,2015-10-20,2,1,69.68914941048789,1392149,1064617,5,280.0
7671,2015-12-16,2015-12-20,2,2,213.6688536786417,1392150,1013615,3,223.0
7672,2015-10-18,2015-10-20,2,1,125.2859528872052,1392151,1036346,18,301.0
7673,2015-10-19,2015-10-20,0,1,146.00463913186442,1392152,1016116,0,301.0
7674,2015-10-15,2015-10-20,2,1,172.66383094224605,1392153,1067710,0,235.0
7675,2015-12-17,2015-12-20,2,1,151.3252417426416,1392154,1062614,0,256.0
7676,2015-10-17,2015-10-20,2,1,62.808861495794254,1392155,1012719,5,280.0
7677,2015-10-17,2015-10-20,2,1,75.52158805576657,1392156,1014066,5,280.0
7678,2015-05-17,2015-05-20,2,1,61.60520168108046,1392157,1011831,0,160.0
7679,2015-05-17,2015-05-20,2,1,88.38041076282765,1392158,1048769,5,160.0
7680,2015-10-17,2015-10-20,2,1,69.88667501918283,1392159,1100068,0,280.0
7681,2015-10-17,2015-10-20,2,1,73.58552062394656,1392160,1028709,5,280.0
7682,2015-10-17,2015-10-20,2,1,129.43730661181493,1392161,1094590,4,280.0
7683,2015-11-15,2015-11-20,2,1,136.57785469283854,1392162,1068642,1,181.0
7684,2015-11-17,2015-11-20,2,1,90.1420915108824,1392163,1105327,8,205.0
7685,2015-10-17,2015-10-20,2,2,90.76747872599238,1392164,1098777,1,280.0
7686,2015-11-15,2015-11-20,2,8,119.4037388832258,1392165,1099481,18,181.0
7687,2015-12-15,2015-12-20,2,8,159.4359882754515,1392166,1004692,18,182.0
7688,2015-10-17,2015-10-20,2,1,91.12581708206824,1392167,1017486,5,280.0
7689,2015-11-17,2015-11-20,2,1,122.39068505188332,1392168,1082344,0,205.0
7690,2015-12-17,2015-12-20,2,2,97.37276774283896,1392169,1026885,5,256.0
7691,2015-12-17,2015-12-20,2,1,110.14279465613004,1392170,1038400,5,256.0
7692,2015-10-22,2015-10-23,2,5,224.84244601494,1392172,1018581,0,339.0
7693,2016-01-27,2016-01-28,0,1,100.0,1392175,1084984,0,453.0
7694,2016-12-03,2016-12-04,0,2,100.0,1392176,1039929,0,988.0
7695,2016-06-05,2016-06-06,1,2,100.0,1392177,1068193,0,440.0
7696,2016-06-22,2016-06-23,1,1,100.0,1392178,1026085,0,460.0
7697,2016-07-25,2016-07-26,1,1,100.0,1392179,1073388,0,514.0
7698,2016-12-27,2016-12-28,1,1,100.0,1392180,1034731,0,1275.0
7699,2016-10-11,2016-10-14,1,1,100.0,1392181,1060259,0,600.0
7700,2016-10-06,2016-10-07,1,1,100.0,1392182,1055660,0,606.0
7701,2016-12-05,2016-12-06,1,1,100.0,1392183,1031997,0,1025.0
7702,2017-01-15,2017-01-16,1,1,100.0,1392184,1099301,0,506.0
7703,2017-12-05,2017-12-06,1,1,100.0,1392185,1072735,0,498.0
7704,2015-05-19,2015-05-20,1,1,84.92811754098291,1392186,1034589,26,167.0
7705,2015-10-19,2015-10-20,1,1,115.85646786635864,1392187,1000735,20,301.0
7706,2016-02-12,2016-02-15,2,2,93.8,1392189,1031208,3,378.0
7707,2015-10-20,2015-10-20,2,1,100.0,1392191,1061042,0,304.0
7708,2015-10-18,2015-10-21,2,2,165.87359692513414,1392194,1091292,21,301.0
7709,2015-12-20,2015-12-21,2,1,236.08681925107624,1392195,1085082,3,251.0
7710,2015-11-19,2015-11-21,1,1,95.27921481555954,1392196,1105530,0,296.0
7711,2015-11-05,2015-11-06,1,1,87.14631916984959,1392197,1098325,0,215.0
7712,2015-05-19,2015-05-21,2,1,150.1788484252795,1392198,1063938,92,167.0
7713,2015-12-18,2015-12-21,1,1,99.97991716030204,1392199,1052149,0,303.0
7714,2015-10-20,2015-10-21,2,1,146.4284644379763,1392200,1083082,0,304.0
7715,2015-10-18,2015-10-21,1,1,76.54777876537636,1392201,1092911,1,301.0
7716,2015-10-20,2015-10-21,2,1,180.76358553458064,1392202,1052695,122,304.0
7717,2015-10-19,2015-10-21,1,1,104.65665031010435,1392203,1060982,0,301.0
7718,2015-10-20,2015-10-21,2,1,173.6780660298003,1392204,1056701,122,304.0
7719,2015-10-20,2015-10-21,2,2,187.4664885856334,1392205,1056276,17,304.0
7720,2015-11-19,2015-11-21,1,1,200.02052808721703,1392206,1032416,54,296.0
7721,2015-10-18,2015-10-21,2,2,104.22472386837472,1392207,1020474,5,301.0
7722,2015-10-14,2015-10-21,0,1,111.44545806056504,1392208,1069782,0,219.0
7723,2015-12-09,2015-12-11,0,1,124.7900934154696,1392209,1063387,0,335.0
7724,2015-10-20,2015-10-21,0,1,150.75954580459594,1392210,1019475,0,304.0
7725,2015-10-20,2015-10-21,2,5,175.26473649024285,1392211,1067681,0,304.0
7726,2015-05-19,2015-05-21,2,1,108.72073218765496,1392212,1068043,5,167.0
7727,2015-11-19,2015-11-21,2,1,178.76387369865088,1392213,1084182,5,296.0
7728,2015-11-19,2015-11-21,1,5,127.7374328963591,1392214,1047572,24,296.0
7729,2015-10-18,2015-10-21,2,2,96.09162660297524,1392216,1075140,0,301.0
7730,2015-10-20,2015-10-21,2,1,184.66683399803264,1392217,1015310,0,304.0
7731,2015-05-19,2015-05-21,0,1,93.83519419837832,1392218,1085783,24,167.0
7732,2015-12-19,2015-12-21,0,1,143.99424774277853,1392219,1028241,24,294.0
7733,2015-10-18,2015-10-21,0,1,138.1933490535965,1392220,1071948,0,301.0
7734,2015-11-20,2015-11-21,1,1,165.64588712050758,1392221,1012149,24,325.0
7735,2015-05-18,2015-05-21,1,1,139.59403062663534,1392222,1003283,18,167.0
7736,2015-12-17,2015-12-21,2,1,144.68134567698615,1392223,1055229,5,256.0
7737,2015-12-17,2015-12-21,2,1,154.42192047643627,1392224,1028121,0,256.0
7738,2015-10-18,2015-10-21,2,1,101.74271545086675,1392225,1003223,0,301.0
7739,2015-10-19,2015-10-21,2,1,132.53300090728132,1392226,1006078,1,301.0
7740,2015-10-20,2015-10-21,1,1,158.94661704277323,1392227,1075730,12,304.0
7741,2015-12-20,2015-12-21,2,1,152.63750133157885,1392228,1091304,5,251.0
7742,2015-10-19,2015-10-21,2,2,126.6757631252313,1392229,1058975,5,301.0
7743,2015-11-19,2015-11-21,2,1,129.04614113182026,1392231,1013596,5,296.0
7744,2015-05-19,2015-05-21,2,2,73.04492996600129,1392232,1001565,1,167.0
7745,2015-05-19,2015-05-21,2,2,111.26358610036888,1392233,1103248,42,167.0
7746,2015-11-16,2015-11-21,2,2,132.17409403989652,1392234,1001026,75,192.0
7747,2015-10-19,2015-10-21,2,1,143.13792246726948,1392235,1085462,13,301.0
7748,2015-05-20,2015-05-21,0,1,165.50359462466167,1392237,1052255,13,111.0
7749,2015-10-18,2015-10-21,2,2,90.91455696906613,1392239,1092430,1,301.0
7750,2015-05-18,2015-05-21,1,1,115.740893332729,1392240,1070749,18,167.0
7751,2015-10-19,2015-10-21,1,1,77.19052054311146,1392241,1053909,0,301.0
7752,2015-10-20,2015-10-21,2,1,145.73099084208295,1392242,1101744,0,304.0
7753,2015-12-18,2015-12-21,2,2,170.9359472795365,1392243,1105517,1,303.0
7754,2015-10-21,2015-10-22,2,2,176.02276183075992,1392247,1094039,5,319.0
7755,2015-11-21,2015-11-22,2,2,200.6779280479924,1392248,1071456,18,321.0
7756,2015-12-18,2015-12-22,0,1,197.97918787103345,1392249,1008232,5,303.0
7757,2015-05-19,2015-05-22,2,1,95.86418549112074,1392250,1105831,0,167.0
7758,2015-10-19,2015-10-22,2,1,110.43468025439648,1392251,1007813,11,301.0
7759,2015-12-19,2015-12-22,2,1,163.2651936987888,1392252,1065681,11,294.0
7760,2015-10-19,2015-10-22,2,1,102.03867569692925,1392253,1036031,11,301.0
7761,2015-10-19,2015-10-22,2,1,114.69366505979605,1392254,1068079,4,301.0
7762,2015-10-19,2015-10-22,2,1,112.38014403810092,1392255,1064075,12,301.0
7763,2015-11-19,2015-11-22,2,1,116.37205759448108,1392256,1057016,11,296.0
7764,2015-12-19,2015-12-22,2,1,147.42106959649686,1392257,1035432,11,294.0
7765,2015-12-19,2015-12-22,2,1,151.36884042780545,1392258,1063458,0,294.0
7766,2015-10-18,2015-10-22,2,1,123.01343930668142,1392259,1010741,21,301.0
7767,2015-11-19,2015-11-22,2,1,123.42781182729716,1392260,1085206,11,296.0
7768,2015-10-19,2015-10-22,2,1,100.0,1392261,1027097,47,301.0
7769,2015-05-18,2015-05-22,0,1,94.23839571179988,1392262,1101799,0,167.0
7770,2015-10-18,2015-10-22,0,1,99.3095911721235,1392263,1081155,4,301.0
7771,2015-12-19,2015-12-22,2,1,208.74320730552571,1392264,1084077,17,294.0
7772,2015-10-19,2015-10-22,2,1,115.18093174969697,1392265,1096007,11,301.0
7773,2015-10-21,2015-10-22,2,1,100.0,1392266,1088907,0,319.0
7774,2015-10-21,2015-10-22,2,1,100.0,1392267,1023829,0,319.0
7775,2015-10-21,2015-10-22,2,1,100.0,1392268,1069320,0,319.0
7776,2015-10-21,2015-10-22,2,1,100.0,1392269,1076677,0,319.0
7777,2015-10-21,2015-10-22,2,1,100.0,1392270,1005988,0,319.0
7778,2015-10-21,2015-10-22,2,1,100.0,1392271,1029848,0,319.0
7779,2015-10-21,2015-10-22,2,1,100.0,1392272,1025313,15,319.0
7780,2015-10-21,2015-10-22,0,1,135.46226392540493,1392273,1037753,68,319.0
7781,2015-10-21,2015-10-22,2,1,100.0,1392274,1035592,0,319.0
7782,2015-10-21,2015-10-22,2,1,100.0,1392275,1034824,0,319.0
7783,2015-10-19,2015-10-22,2,1,87.251956323287,1392276,1041868,4,301.0
7784,2015-12-19,2015-12-22,2,1,135.21571244384103,1392277,1062833,0,294.0
7785,2015-10-19,2015-10-22,2,1,161.25985964221593,1392278,1051689,19,301.0
7786,2015-11-19,2015-11-22,2,1,188.4791567275128,1392279,1049871,21,296.0
7787,2015-10-19,2015-10-22,2,1,100.6862766875996,1392280,1077911,44,301.0
7788,2015-10-21,2015-10-22,2,1,100.0,1392281,1008809,0,319.0
7789,2015-10-20,2015-10-22,2,1,132.69240610659529,1392282,1009547,17,304.0
7790,2015-10-20,2015-10-22,2,1,145.20606618940917,1392283,1019248,0,304.0
7791,2015-10-20,2015-10-22,2,1,171.32222120001316,1392284,1018922,84,304.0
7792,2015-12-18,2015-12-22,2,1,140.0125588504769,1392285,1038710,3,303.0
7793,2015-10-20,2015-10-22,2,1,150.53500665977,1392286,1056112,34,304.0
7794,2015-05-20,2015-05-22,2,2,123.86739853336906,1392287,1087229,3,111.0
7795,2015-10-21,2015-10-22,2,1,181.95615677714449,1392288,1011994,0,319.0
7796,2015-10-18,2015-10-22,2,2,194.44992615487104,1392289,1026018,18,301.0
7797,2015-11-19,2015-11-22,2,1,112.4905688314335,1392290,1071789,17,296.0
7798,2015-10-18,2015-10-22,2,1,119.52922378847217,1392291,1062313,13,301.0
7799,2015-12-17,2015-12-22,2,1,92.26135323979094,1392292,1068026,12,256.0
7800,2015-11-21,2015-11-22,1,1,87.20487926655478,1392293,1017941,0,321.0
7801,2016-03-30,2016-04-02,1,1,67.0,1392294,1018754,0,134.0
7802,2015-12-21,2015-12-22,1,1,99.14456208621276,1392295,1062499,0,228.0
7803,2015-10-19,2015-10-22,2,1,116.92830527219542,1392296,1044137,3,301.0
7804,2015-10-21,2015-10-22,0,1,126.87931424736072,1392297,1070371,0,319.0
7805,2015-10-20,2015-10-22,2,1,124.7489913682119,1392298,1024144,0,304.0
7806,2015-11-18,2015-11-22,2,1,107.56748377239434,1392299,1058838,3,294.0
7807,2015-05-18,2015-05-22,2,1,129.28833817360103,1392300,1022093,12,167.0
7808,2015-10-20,2015-10-22,1,1,161.02662100230077,1392301,1088519,21,304.0
7809,2015-12-20,2015-12-22,1,1,210.2051413929675,1392302,1042817,21,251.0
7810,2015-10-20,2015-10-22,1,1,174.3710234278222,1392303,1024098,21,304.0
7811,2015-10-19,2015-10-22,2,1,112.21744153650268,1392304,1076373,5,301.0
7812,2015-12-18,2015-12-22,0,1,141.68389842322432,1392305,1066242,1,303.0
7813,2015-05-20,2015-05-22,1,1,145.74069658045948,1392306,1054315,26,111.0
7814,2015-12-20,2015-12-22,1,1,195.54835956297052,1392307,1069946,21,251.0
7815,2015-05-18,2015-05-22,2,2,95.77170954010316,1392308,1008672,5,167.0
7816,2015-10-20,2015-10-22,2,2,99.82957387223244,1392309,1018304,5,304.0
7817,2015-10-20,2015-10-22,1,1,143.39504351626402,1392310,1081758,21,304.0
7818,2015-10-19,2015-10-22,2,2,84.1700914636808,1392311,1035228,5,301.0
7819,2015-11-20,2015-11-22,1,1,157.3496862719033,1392312,1005894,17,325.0
7820,2015-05-19,2015-05-22,2,1,63.94512106855192,1392313,1070504,4,167.0
7821,2015-10-19,2015-10-22,1,1,148.08859384708077,1392314,1074333,17,301.0
7822,2015-10-19,2015-10-22,1,1,129.58974633212637,1392315,1022466,0,301.0
7823,2015-10-19,2015-10-22,1,1,165.53367219664986,1392316,1069031,5,301.0
7824,2015-10-21,2015-10-22,2,5,218.0766230980552,1392317,1053158,0,319.0
7825,2015-11-18,2015-11-22,2,1,122.60281433053557,1392318,1017153,2,294.0
7826,2015-10-19,2015-10-22,2,1,113.58983458051596,1392319,1012458,0,301.0
7827,2015-11-19,2015-11-22,2,1,117.69294032049072,1392320,1067716,11,296.0
7828,2015-10-19,2015-10-22,2,1,101.48200237456732,1392321,1020250,0,301.0
7829,2015-10-21,2015-10-22,0,1,145.8824864165677,1392322,1036635,2,319.0
7830,2015-10-21,2015-10-22,2,1,100.0,1392323,1004694,0,319.0
7831,2015-10-21,2015-10-22,2,1,100.0,1392324,1039909,0,319.0
7832,2015-10-19,2015-10-22,2,2,177.78438930322966,1392325,1004288,8,301.0
7833,2015-10-22,2015-10-22,0,2,100.0,1392326,1006004,0,339.0
7834,2016-01-27,2016-01-28,0,1,100.0,1392327,1005021,0,453.0
7835,2016-12-07,2016-12-08,0,2,100.0,1392328,1055429,0,991.0
7836,2016-05-02,2016-05-03,0,8,100.0,1392329,1049915,0,274.0
7837,2016-07-02,2016-07-03,0,8,100.0,1392330,1012177,0,527.0
7838,2016-11-08,2016-11-09,0,2,100.0,1392331,1024503,0,581.0
7839,2015-10-20,2015-10-23,0,1,125.41968848289584,1392332,1023811,0,304.0
7840,2015-11-20,2015-11-23,2,1,185.79236062564016,1392333,1097402,42,325.0
7841,2015-10-19,2015-10-23,2,2,81.62119574849433,1392334,1074088,5,301.0
7842,2015-10-18,2015-10-23,0,1,135.13243014612817,1392335,1083854,5,301.0
7843,2015-10-04,2015-10-23,1,1,133.59020656657162,1392336,1070138,25,251.0
7844,2015-10-20,2015-10-23,0,1,127.96706320845207,1392337,1055421,0,304.0
7845,2015-11-20,2015-11-23,2,2,104.2011213462816,1392338,1073412,5,325.0
7846,2015-10-22,2015-10-23,1,1,69.54734641591291,1392339,1036430,0,339.0
7847,2015-11-18,2015-11-23,2,2,116.75278328695802,1392340,1046187,5,294.0
7848,2015-10-22,2015-10-23,2,2,68.24982955116826,1392341,1002582,0,339.0
7849,2016-01-25,2016-01-27,2,1,49.469466372610654,1392342,1081291,0,424.0
7850,2016-03-02,2016-03-04,2,1,51.0,1392343,1045487,0,244.0
7851,2017-02-07,2017-02-10,2,1,68.33,1392344,1103108,0,295.0
7852,2015-10-20,2015-10-23,2,1,145.33877143967783,1392345,1064550,5,304.0
7853,2015-10-22,2015-10-23,2,1,144.5655233115118,1392346,1107281,1,339.0
7854,2015-10-20,2015-10-23,0,1,134.75783929132615,1392347,1074532,16,304.0
7855,2015-12-19,2015-12-23,2,1,137.46055708866947,1392348,1096979,16,294.0
7856,2015-10-19,2015-10-23,2,1,121.83547551486416,1392349,1085033,3,301.0
7857,2015-05-20,2015-05-23,2,1,94.64050243531048,1392350,1008736,1,111.0
7858,2015-10-12,2015-10-23,2,2,116.29956890800044,1392351,1079721,40,316.0
7859,2015-10-18,2015-10-23,2,1,123.91247719426848,1392352,1100990,0,301.0
7860,2015-10-20,2015-10-23,2,2,97.64691104424752,1392353,1049647,5,304.0
7861,2015-10-19,2015-10-23,2,1,115.4786817405386,1392354,1036586,3,301.0
7862,2015-10-22,2015-10-23,0,2,100.0,1392355,1083580,0,339.0
7863,2015-12-20,2015-12-23,2,1,178.96551668318727,1392356,1024425,1,251.0
7864,2015-12-20,2015-12-23,2,1,115.0581907057632,1392357,1047389,5,251.0
7865,2015-12-20,2015-12-23,0,1,179.02911709830914,1392362,1050553,18,251.0
7866,2015-10-19,2015-10-23,2,2,90.06546391398997,1392363,1048155,0,301.0
7867,2015-10-19,2015-10-23,2,1,105.95154458483664,1392364,1088062,14,301.0
7868,2015-10-21,2015-10-23,2,5,196.23320907824709,1392365,1101160,18,319.0
7869,2015-10-20,2015-10-23,2,2,98.79142970618294,1392366,1080896,14,304.0
7870,2015-10-17,2015-10-23,2,8,126.44563383574716,1392370,1073095,14,280.0
7871,2015-05-19,2015-05-23,2,1,132.52471614696194,1392371,1068686,0,167.0
7872,2015-10-18,2015-10-23,2,1,108.89190706528552,1392372,1019383,56,301.0
7873,2015-10-18,2015-10-23,2,2,153.90386179025944,1392373,1031116,5,301.0
7874,2015-11-18,2015-11-23,2,2,128.47918979616452,1392374,1017522,5,294.0
7875,2015-10-18,2015-10-23,2,2,103.46438725844386,1392375,1003575,5,301.0
7876,2015-10-19,2015-10-23,1,1,123.0054757357392,1392376,1079232,3,301.0
7877,2015-05-22,2015-05-23,2,1,127.78530172370264,1392377,1044071,12,112.0
7878,2015-12-20,2015-12-23,0,1,161.8183525517988,1392378,1045009,16,251.0
7879,2015-05-20,2015-05-23,2,1,75.44685980983446,1392379,1014357,1,111.0
7880,2015-10-21,2015-10-23,2,2,174.01198619310318,1392380,1009202,16,319.0
7881,2015-11-19,2015-11-23,2,2,126.36377288131251,1392381,1041585,5,296.0
7882,2015-11-19,2015-11-23,2,2,90.6020995382858,1392382,1002667,0,296.0
7883,2015-11-20,2015-11-23,1,1,158.04349233760908,1392383,1084619,19,325.0
7884,2015-11-22,2015-11-23,2,1,158.59645413547196,1392384,1032292,2,259.0
7885,2015-10-22,2015-10-23,2,1,92.21227028026436,1392385,1082431,25,339.0
7886,2015-10-19,2015-10-23,2,1,115.11871733746848,1392386,1048637,1,301.0
7887,2015-05-22,2015-05-23,2,1,86.90934576370753,1392387,1036350,25,112.0
7888,2015-10-23,2015-10-23,0,1,100.0,1392428,1076725,0,286.0
7889,2015-12-20,2015-12-23,2,1,196.5798325060477,1392429,1011767,1,251.0
7890,2015-12-19,2015-12-23,2,1,236.5024453163704,1392430,1040585,13,294.0
7891,2015-05-19,2015-05-24,2,1,136.65102888572054,1392436,1082915,1,167.0
7892,2015-10-21,2015-10-24,0,1,126.80931986126456,1392437,1088950,0,319.0
7893,2015-10-18,2015-10-24,0,4,300.5942226265043,1392438,1099639,25,301.0
7894,2015-12-21,2015-12-24,0,1,184.2300174985795,1392439,1082461,0,228.0
7895,2015-11-27,2015-11-28,1,1,71.24292357484987,1392440,1016545,0,296.0
7896,2016-12-12,2016-12-13,1,1,98.37993173127896,1392441,1055911,0,885.0
7897,2017-10-13,2017-10-14,1,1,87.6598587650328,1392442,1099263,0,358.0
7898,2015-10-20,2015-10-24,2,1,115.59724160232206,1392443,1044904,5,304.0
7899,2015-11-21,2015-11-24,0,2,167.3678888418167,1392444,1039424,0,321.0
7900,2015-12-23,2015-12-24,2,1,134.51776646702925,1392445,1088419,25,246.0
7901,2015-05-22,2015-05-24,2,2,88.90988417905184,1392446,1066262,4,112.0
7902,2015-10-20,2015-10-24,2,1,156.17816695418375,1392447,1003909,14,304.0
7903,2015-05-22,2015-05-24,2,1,102.5516859434932,1392448,1078929,17,112.0
7904,2015-10-22,2015-10-24,2,2,156.34174803153843,1392449,1061501,0,339.0
7905,2015-10-22,2015-10-24,2,2,113.18873814288904,1392450,1052812,17,339.0
7906,2015-10-22,2015-10-24,2,2,118.24664734828056,1392451,1007405,17,339.0
7907,2015-10-22,2015-10-24,0,1,117.98241897704264,1392452,1063625,0,339.0
7908,2015-10-19,2015-10-24,2,2,108.17558916067026,1392453,1079407,20,301.0
7909,2015-10-21,2015-10-24,2,1,118.19713492853512,1392455,1008116,0,319.0
7910,2015-05-23,2015-05-24,2,1,77.47395306915118,1392456,1018875,0,105.0
7911,2015-12-23,2015-12-24,2,1,164.5674140170902,1392457,1042062,94,246.0
7912,2015-05-21,2015-05-24,2,2,67.49763713686433,1392458,1019793,5,111.0
7913,2015-10-19,2015-10-24,2,2,86.85672299875843,1392459,1065057,5,301.0
7914,2015-10-20,2015-10-24,0,3,136.74560701336608,1392460,1082291,1,304.0
7915,2015-10-21,2015-10-24,2,1,102.854872928304,1392461,1028374,25,319.0
7916,2015-10-20,2015-10-24,0,1,131.1685709712089,1392462,1068935,0,304.0
7917,2015-11-20,2015-11-24,2,1,73.7508909438115,1392463,1082607,12,325.0
7918,2015-10-21,2015-10-24,2,1,96.12446382884852,1392464,1086056,25,319.0
7919,2015-12-20,2015-12-24,2,1,142.48985066875113,1392465,1082769,5,251.0
7920,2015-10-23,2015-10-24,2,1,96.5165609928464,1392466,1088831,0,286.0
7921,2015-10-20,2015-10-24,2,1,117.07802907922162,1392467,1025099,5,304.0
7922,2015-10-21,2015-10-24,2,8,96.38136600802224,1392468,1089605,0,319.0
7923,2015-10-18,2015-10-24,0,1,146.51310046066305,1392469,1081721,25,301.0
7924,2015-05-23,2015-05-24,2,1,100.0,1392471,1034704,0,105.0
7925,2015-12-23,2015-12-24,2,1,100.0,1392472,1030267,0,246.0
7926,2015-10-20,2015-10-24,0,1,136.09818258767345,1392473,1072103,0,304.0
7927,2015-10-20,2015-10-24,2,1,134.07009121759063,1392474,1037879,26,304.0
7928,2015-10-21,2015-10-24,2,8,98.1925316576618,1392475,1046732,1,319.0
7929,2015-10-23,2015-10-24,0,1,117.35108552307268,1392476,1054081,0,286.0
7930,2015-12-23,2015-12-24,2,1,100.0,1392477,1062477,0,246.0
7931,2015-10-23,2015-10-24,2,1,100.0,1392478,1042495,0,286.0
7932,2015-10-21,2015-10-24,2,2,90.90523861601632,1392479,1057870,5,319.0
7933,2015-10-19,2015-10-24,2,2,94.43085654229796,1392480,1049676,5,301.0
7934,2015-10-23,2015-10-24,2,2,171.33082621161472,1392481,1032835,2,286.0
7935,2015-11-20,2015-11-24,2,2,111.20696464099936,1392482,1064322,5,325.0
7936,2015-12-18,2015-12-25,2,5,259.8449351531586,1392485,1105021,1,303.0
7937,2015-12-23,2015-12-25,2,1,209.9634488994241,1392486,1022482,0,246.0
7938,2015-10-20,2015-10-25,2,2,87.48648463165965,1392487,1011952,5,304.0
7939,2015-05-24,2015-05-25,2,1,83.64428692766725,1392488,1092976,1,101.0
7940,2015-11-20,2015-11-25,2,1,134.171263845224,1392489,1094646,3,325.0
7941,2015-05-24,2015-05-25,0,1,99.13785949783406,1392490,1089668,0,101.0
7942,2015-10-24,2015-10-25,0,1,115.0779160430748,1392491,1003596,3,238.0
